event_id,event_name,event_ts_raw,user_id,email_hash,phone,session_id,utm_source,utm_medium,campaign,device,country,order_id,amount_raw,currency,status,refund_raw,is_bot
169,page_view,2024-04-14 12:51:37,,,,968q8rp6yk2t,Email,(none),,ios,PK,,,AED,,,False
170,SignUp,2024-06-10T02:39:05Z,330.0,8b5fc848f563ea18f453070d83b4e68b,6985375871,ibdzedv4p876,,email,brand,ANDROID,Pakistan,,,د.إ,,,False
171,checkout_start,08/01/2024 02:41,230.0,8ff283ffc19401de30a02e23e2f025b7,4617308333,wv6yzp02611y,Facebook,paid_social,,Web,,,,USD,,,False
172,begin_checkout,06/23/2024 20:53,281.0,,,y1mko6jqzlyt,tiktok,Email,BRAND,iOS,Sweden,,,USD,,,False
173,PageView,2024-01-01,387.0,,7499387363,2ckp4l3sta48,unknown,paid_social,welcome,iOS,Pakistan,,,د.إ,,,False
174,ATC,01/04/2024 03:48,269.0,c8bf050a352d9144ccb2076c41bc7c01,,hnie6i5g6eb4,newsletter,(none),welcome,iOS,Sweden,,,AED,,,False
175,register,2024/01/04 07:41,280.0,,,onmt5muse4m1,unknown,paid_social,,Web,Sweden,,,usd,,,False
176,ATC,2024-04-03,391.0,6148f14a2c4cb9df2f29ad0329c8bc01,9661870441,ut2wwnq2anz7,(direct),referral,Ramadan2024,ANDROID,,,,aed,,,False
177,add-to-cart,01/28/2024 06:25,6.0,92e96cffca36f1638e946cf2fcdd1f53,1899289754,mpwp8gfz2i4x,google,email,welcome,ANDROID,uae,,,AED,,,False
178,begin_checkout,05/29/2024 02:44,,,,7imqax6fofi8,tiktok,organic,,iOS,PK,,,currency,,,False
179,pv,2024-01-09,,6f23781db961742ec5c503a7412a7893,,,newsletter,email,ramadan,iOS,uae,,,USD,,,False
180,AddToCart,2024-03-20 15:24:52,268.0,3f350c497d7ebb608fa4389dd60ec0fc,8889312811,wli7hvbffkag,tiktok,paid_social,BRAND,ANDROID,AE,,,currency,,,False
181,order_complete,2024-06-02,394.0,,9117454577,u8fpus810d5w,facebook,cpc,BRAND,android,,ORD-57133,195.8,US$,completed,FALSE,False
182,AddToCart,06/21/2024 20:18,396.0,5c1684c45f07a3976e7ab3771ae92973,,w6nreej8fa2f,,paid_social,WELCOME,web,,,,د.إ,,,False
183,PAGEVIEW,02/04/2024 13:19,,f860a7d0af8ebdc0cce7e95b0acaf89b,7746337930,wxca3rxfjzsy,,(none),welcome,ios,Pakistan,,,,,,False
184,pv,2024-05-25 03:52:18,87.0,d3d7596594dd4f63a89ee06ac50186bd,5245790557,4webqlhsiynu,,CPC,welcome,iOS,Sweden,,,USD,,,False
185,ATC,2024/03/27 12:22,357.0,c6f852d74ee7492469d515a19adc773c,,a4gt1i6fmids,(direct),organic,Ramadan2024,Web,,,,currency,,,False
186,start_checkout,2024/04/03 15:30,273.0,dfd0b87a3b729dc041ed17bc6b00cdbf,9903768379,w3qork2vr8fz,tiktok,organic,WELCOME,ios,UAE,,,aed,,,False
187,page_view,2024-01-31,339.0,cc7cc978abc70b7fb989614500e75fad,,6f4qfqnnp6fn,fb,paid_social,Ramadan2024,web,SE,,,aed,,,False
188,addtocart,2024-02-07T20:57:07Z,222.0,2bbfbae070527f9db62ecf41be253bcf,,,TikTok,(none),brand,ANDROID,PK,,,USD,,,False
189,add_to_cart,07/06/2024 00:17,263.0,a2d13bba87df340057cd51c2a6fa8f61,9575940528,zdrzen12sg2r,TikTok,Email,,ios,UAE,,,,,,False
190,PageView,2024-06-10,160.0,6acdd7bd8bed62c388877938f1fca94d,,gbjp6w7jyyrt,facebook,cpc,welcome,ios,UAE,,,,,,False
191,SignUp,2024-01-06,186.0,f13b81dbd55d82b1aa795d45c8113f0b,6138641212,ma0mj9yas9yg,Facebook,email,WELCOME,web,uae,,,usd,,,False
192,pv,2024-02-11,,aea509db02011ebe1b04bd90d8cf8fc8,,363ej22w3lfl,fb,cpc,brand,web,uae,,,aed,,,False
193,checkout_start,2024-02-11T02:04:21Z,142.0,0ba21b8d061b405d37db1f37848589ca,3708752834,,email,organic,spring_sale,ANDROID,AE,,,aed,,,False
194,pv,02/22/2024 07:34,223.0,f874509fe05009089f2b3bb762ec19d6,9391935388,1j0rv4wtpimn,newsletter,Email,BRAND,iOS,PK,,,usd,,,False
195,SignUp,2024-02-05T02:04:00Z,447.0,763bfaee22642f5339a9852e01061879,,8dzhejmp5rq4,,Paid Social,brand,ios,Pakistan,,,currency,,,False
196,sign_up,2024-03-02T21:38:33Z,302.0,,,hjdoqhkpozjb,Google,cpc,welcome,android,uae,,,US$,,,False
197,pv,2024-03-26,285.0,70f98e0a5b65109772648f23b5a01147,1315223483,qusefbhoi3f9,facebook,referral,welcome,android,UAE,,,USD,,,False
198,SignUp,2024-06-17,40.0,550cf72b82fa32c72bde56738f34f157,1070536450,ht59yfi00ss9,newsletter,(none),,ios,Pakistan,,,US$,,,False
199,addtocart,2024-04-30 23:15:20,9.0,bc0fe9739fceb9d1d9c2928865337098,,ifu8w7oz5m0z,tiktok,Paid Social,Ramadan2024,Web,UAE,,,currency,,,False
200,SignUp,2024-03-07,39.0,28ae085407c0fab69dbca6a46dde696e,3482872008,,Google,(none),Ramadan2024,iOS,SE,,,currency,,,False
201,PAGEVIEW,03/10/2024 21:40,63.0,c3d7c69708cc41a94e2f87f66677992c,,o9htyde2i5en,,email,Ramadan2024,web,Pakistan,,,,,,False
202,pv,2024-03-16T05:09:12Z,446.0,37dc03de518143c368a32fe61c76437e,,8m7d1x8o46qm,TikTok,referral,welcome,web,SE,,,د.إ,,,False
203,ATC,2024-06-14,329.0,d9792f3b2fabb9ee07ad39418793e63b,2958336565,orx3cd69qozr,TikTok,cpc,SPRING_SALE,ios,uae,,,currency,,,False
204,begin_checkout,2024-01-02,39.0,64e1eb6f2f85f1d15fa5e30a2a278f7d,3482872008,swfm26naz6f2,fb,paid_social,welcome,web,PK,,,,,,False
205,page_view,2024-05-30T05:18:53Z,86.0,,5603997323,uq3m2w2u5s2y,TikTok,organic,WELCOME,Web,uae,,,currency,,,False
206,start_checkout,2024-06-29,12.0,a657857b8856588278eaca0aee5d9d93,0010866158,0nejlie7xyht,unknown,cpc,WELCOME,Web,PK,,,usd,,,False
207,PageView,06/25/2024 16:44,,e37a0ac01abb84f11be8cf18935320f4,,q2064cw2q81a,Email,(none),ramadan,iOS,Pakistan,,,currency,,,False
208,page_view,2024-05-19,155.0,,,mlfzpydy737f,google,cpc,spring_sale,ANDROID,Sweden,,,USD,,,False
209,pv,05/01/2024 07:11,,a3bc92e5354d01ce40ffc94a697adbad,9384947832,,google,(none),welcome,iOS,AE,,,US$,,,False
210,PAGEVIEW,2024/01/15 22:28,,af5f32487f1b6a188f9b5367035c30fe,,mso26jfvyhck,Facebook,referral,,ANDROID,,,,AED,,,False
211,add_to_cart,2024-04-28,277.0,608ea849ea112d7f1a1b2aecb49b1886,4156937863,9z6gyqbd75k0,Google,cpc,brand,iOS,SE,,,USD,,,False
212,ATC,2024-06-02 13:45:15,,,,lvptcr0bdv8g,unknown,,spring_sale,android,AE,,,د.إ,,,False
213,pageview,2024-02-01,394.0,a19d3cb18e25f1f33ff6e247e1c7073e,9117454577,fov8oedgntty,Google,(none),WELCOME,web,AE,,,د.إ,,,False
214,pageview,2024-03-15 01:52:09,,a7ca299802089c2f6c048868bb06b28d,,cnp0wv5n5xot,,(none),WELCOME,Web,Pakistan,,,usd,,,False
215,pageview,2024/06/29 03:01,367.0,39cc965946b7bcbd199f941359efbe21,,ifnfh22wouyn,email,paid_social,SPRING_SALE,ios,PK,,,usd,,,False
216,ORDER_COMPLETED,2024-06-10,325.0,5a107eaf79b7758db555c23d1d409e28,,,google,email,ramadan,Web,uae,ORD-59126,81.8,US$,PAID,,False
217,PAGEVIEW,2024-01-24T08:58:44Z,273.0,d072952a0d0cbdca9a558a8177faa50c,9903768379,aedd1jmf8jzz,,(none),BRAND,iOS,UAE,,,AED,,,False
218,signup,2024-02-19 15:03:33,316.0,c63af4bc12897b3721a9172bd4e70ef5,0511064522,y1vpvfjt9qqf,newsletter,Email,,web,,,,currency,,,False
219,begin_checkout,2024/06/20 17:23 GMT,175.0,,,coz0kl0e38y7,TikTok,paid_social,welcome,android,AE,,,AED,,,False
220,pv,01/22/2024 01:37,289.0,07e6687bb819cd14db3305c5a79e0b67,,6tv6mykxkc7a,TikTok,(none),spring_sale,android,Pakistan,,,AED,,,False
221,Purchase,07/03/2024 02:13,8.0,9c08ea36564c70779a741692b5dddd8f,,nue8c7qarir3,newsletter,CPC,Ramadan2024,ios,SE,ORD-30886,119.34,aed,SUCCESS,FALSE,False
222,start_checkout,2024-06-12T04:10:51Z,197.0,e37a0ac01abb84f11be8cf18935320f4,2619298814,s172h60n0xc8,Email,organic,Ramadan2024,android,,,,USD,,,False
223,pageview,16/06/2024 20:39,,9b328b0b6b9e1ef5fbcb949455851402,4879048776,zhd65otycggv,fb,(none),welcome,ios,Pakistan,,,US$,,,False
224,pageview,2024-02-05,117.0,276c43a7803e9a8eade01a73cc36df07,2000033159,ca2ynom2v4in,facebook,paid_social,,web,Sweden,,,usd,,,False
225,register,2024/03/05 22:52,196.0,a22a1fc37e2976f2a8aaad8822fc4315,,xjopphq3hlef,,paid_social,Ramadan2024,ios,SE,,,,,,False
226,signup,06/21/2024 01:19,197.0,,,zx9ou8br3ehv,email,organic,Ramadan2024,iOS,AE,,,US$,,,False
227,ATC,2024-06-02T08:29:52Z,356.0,,,8igcu7p0dujr,,Paid Social,,web,uae,,,US$,,,False
228,pv,2024/02/04 20:28,341.0,04db8603fdd59fd2b24ee0565717e307,,y5gc390udugg,fb,paid_social,,Web,,,,د.إ,,,False
229,buy,2024-03-07,426.0,1d22088823b0f562a727f56984b9e40d,,86k4b4sdqayn,Google,referral,brand,ios,,ORD-80879,62.16,US$,SUCCESS,no,False
230,register,06/24/2024 11:26,167.0,4da0314c744d0dd40fd7ea29e55f9088,,n5x0ohrdzvo9,TikTok,paid_social,SPRING_SALE,Web,PK,,,AED,,,False
231,pageview,2024-01-27 14:35:26,326.0,,,c0tgtfz3x1mb,email,,brand,Web,,,,USD,,,False
232,create_account,2024-02-08,414.0,33b7635d5ad89e6569e9221890c9c40b,,q92vav6btj2k,Facebook,cpc,,ios,SE,,,USD,,,False
233,pageview,2024-01-11 03:16:45,387.0,b442b52ba879c9264ef9833574dd97d4,,i2m02poefibr,fb,CPC,Ramadan2024,android,AE,,,USD,,,False
234,pageview,02/06/2024 09:09,384.0,721dea1d34f59f38b2d2e0b05fc7c1dd,2564033664,oo00ngx2l7j1,facebook,organic,welcome,ANDROID,AE,,,US$,,,False
235,PAGEVIEW,05/18/2024 11:52,91.0,,,e4ojb37dv4uq,TikTok,referral,,Web,,,,,,,False
236,page_view,06/11/2024 21:42,14.0,87aa3f7fcbe4c6ef4706ec76681d3304,9529102679,sk4ww4504kno,Google,email,WELCOME,iOS,uae,,,AED,,,False
237,start_checkout,2024-01-08T15:03:01Z,42.0,bb610bf58bf9891ba4316aa198fe1d57,,nphtwao8vmpw,(direct),paid_social,,android,UAE,,,usd,,,False
238,ATC,03/17/2024 14:39,,f058bbd0c2295e6644e5c489ef305dca,,4o62ta3bl9pt,google,Paid Social,ramadan,android,Pakistan,,,AED,,,False
239,page_view,30/05/2024 13:26,152.0,be6d17e83f47f0b1f33dfebe4e02aba6,,1433qlthwwgb,(direct),organic,BRAND,Web,,,,currency,,,False
240,SignUp,12/05/2024 05:51,,436afe38a9179cd601ec71a8b8500b08,,,fb,organic,brand,iOS,UAE,,,AED,,,False
241,PAGEVIEW,2024-01-10T11:53:56Z,147.0,1e347c233b5a45efe5d6e793a7648818,,8hxpl5v5h7ci,Facebook,,,ios,,,,usd,,,False
242,signup,2024-04-12 13:33:44,328.0,,,o0gnih3kx3mo,Facebook,referral,brand,iOS,UAE,,,US$,,,False
243,PageView,2024/05/03 07:04,183.0,,0849176629,8jf8cmjaq5oa,TikTok,(none),spring_sale,web,UAE,,,usd,,,False
244,AddToCart,2024-02-06T16:03:37Z,,,,ugcik0y4u71b,Facebook,Email,spring_sale,ios,AE,,,usd,,,False
245,start_checkout,2024-06-08 15:14:01,,37879f9bf53c4069d2a2796e0968df7f,6448661076,atyhyh078pct,tiktok,email,brand,Web,Pakistan,,,aed,,,False
246,SignUp,02/17/2024 17:16,143.0,a4f575055bab26739edac26b75cf467b,,nmxoz52evfjy,Google,cpc,,ios,SE,,,currency,,,False
247,pageview,2024-05-06,344.0,7dda261a836fd49301c633a813589725,9904390588,d5uiqoui5hk1,Facebook,paid_social,welcome,Web,,,,US$,,,False
248,pageview,2024/04/30 16:01,231.0,64df589b465050c7c409f8eb02960b02,,w7ivxu9ssgem,Facebook,referral,ramadan,Web,SE,,,US$,,,False
249,page_view,18/01/2024 14:28,,13b44f38e6f394b986142b2e6bd5d2b9,6982636301,1pkf5onqllbf,tiktok,email,,android,PK,,,usd,,,False
250,pv,05/31/2024 14:55,420.0,d6f054d6955b0ab7c4ec6c819c787d19,,v11bksqzc68z,fb,cpc,,android,PK,,,usd,,,False
251,addtocart,06/20/2024 16:36,,,,,fb,CPC,BRAND,Web,SE,,,AED,,,False
252,add_to_cart,2024-04-26 03:55:51,349.0,bdee707b4d8043f25f44651e0dc47077,9017416578,0slygr513hmm,google,email,Ramadan2024,iOS,PK,,,,,,False
253,pageview,06/01/2024 09:17,11.0,1de8773b5381c3140ec961d404bc5a40,6895330125,z0768kn9mkx0,tiktok,(none),brand,iOS,,,,usd,,,False
254,PageView,01/17/2024 08:59,57.0,24b243ab9ed359578432dab8ebcc0566,3088383313,fw9g7vl0m3x4,(direct),referral,SPRING_SALE,android,uae,,,AED,,,True
255,create_account,2024-05-31,,3ca74b7afe3e76f2b0c6d85404076e99,8007125466,eyqzet2bsxj4,email,(none),ramadan,ios,AE,,,AED,,,False
256,page_view,03/14/2024 03:06,293.0,1eca814c8d70c9cfd59fd02cfc56c05e,,6bi2uopffvi1,newsletter,organic,BRAND,android,Pakistan,,,aed,,,False
257,pageview,2024-04-28,173.0,,5283767507,kyictx6zdhze,unknown,Email,welcome,ANDROID,UAE,,,usd,,,False
258,pv,2024-04-18 23:04:52,445.0,39933d0085407c107bcb5b82dfdcb5a3,,t20y1l791ub3,,(none),BRAND,ios,PK,,,USD,,,False
259,page_view,2024/03/25 06:11,428.0,ef9d45439900d08bbafc4389eb8cb46e,0787753962,3esxm097rlfd,(direct),cpc,WELCOME,android,UAE,,,usd,,,False
260,pv,2024/03/29 10:51,,70f98e0a5b65109772648f23b5a01147,,2kqaecr2vt5w,,referral,BRAND,ios,PK,,,US$,,,False
261,addtocart,19/02/2024 20:15,186.0,,6138641212,5ehpc91sn9cs,unknown,CPC,spring_sale,android,SE,,,currency,,,False
262,sign_up,2024-06-13T21:44:06Z,163.0,be94c0a0302dbb4ac46f116874567659,8412133311,lno24v678im1,Facebook,Email,WELCOME,ANDROID,,,,currency,,,False
263,pv,2024-06-17T05:19:06Z,267.0,a0686c7daefa3771e3e8013e92a20ecd,,x2myw3gv3so9,,paid_social,SPRING_SALE,iOS,,,,,,,False
264,PAGEVIEW,2024-02-05 07:22:12,65.0,589d050e381062e8347b7ca9ea5e093a,7658721742,8jarua9rjk6c,facebook,organic,BRAND,iOS,PK,,,USD,,,False
265,begin_checkout,2024-04-28T06:00:10Z,261.0,3b8e13de1af3ce97d535d8266fa3fecd,8106059979,cepe1vqy89lz,Google,(none),,ios,AE,,,USD,,,False
266,AddToCart,2024-06-06 14:56:00,203.0,7ffc2dd45921548684842ae74cacd2e3,,6rwjkb2uf2x7,Google,paid_social,,ANDROID,,,,US$,,,False
267,start_checkout,04/27/2024 07:21,,,8586610417,aerbvusgt7w9,google,paid_social,WELCOME,Web,UAE,,,AED,,,False
268,pageview,02/07/2024 07:52,268.0,3f350c497d7ebb608fa4389dd60ec0fc,,0lzt4pp1aoy7,Google,CPC,,ios,,,,USD,,,False
269,purchase,2024/06/15 21:12,288.0,65ad4488b73fe1121f31f9c82f74b90f,,xsyxhbljzt6y,Facebook,email,brand,ios,,ORD-82690,138.77,currency,SUCCESS,false,False
270,ATC,2024/02/11 23:37,245.0,,,841g5xlk7wtg,(direct),(none),welcome,iOS,uae,,,aed,,,False
271,pageview,2024-01-25 16:59:25,142.0,0ba21b8d061b405d37db1f37848589ca,3708752834,qkjfq1jydq3p,fb,organic,,ios,uae,,,aed,,,False
272,PageView,2024-05-19 23:38:49,,3826dc4161699b92f8c07e822fc8abbd,,0o0v2tupsqqz,fb,email,SPRING_SALE,Web,PK,,,,,,False
273,PageView,15/03/2024 19:04,,1d1f77e20286a46e5bb108732ad10023,2605976593,b7ghq9zwsw0y,,CPC,ramadan,iOS,UAE,,,USD,,,False
274,ATC,2024-02-05,114.0,a8387f1561aeef39cfe3792ed6aba576,,08r5hiypr4a4,facebook,email,BRAND,ios,,,,USD,,,False
275,add-to-cart,2024-01-15,,9b76be805c6fdc6e330ea418d3aa194d,5909405666,8vlsq9jyz1nb,Facebook,referral,WELCOME,android,UAE,,,currency,,,False
276,page_view,not a time,257.0,c31db9da51e0697b97899fd0b77ff38d,,6xk0hmpnuef5,Email,paid_social,ramadan,iOS,uae,,,usd,,,False
277,pv,2024-03-29T02:51:36Z,307.0,564d451b74ef846dcf64d9cf4c1b64a8,,,Email,cpc,ramadan,ios,PK,,,,,,False
278,add-to-cart,2024-02-27 23:44:11,450.0,c564bd30199ddb447b222eaa74769ffc,,ppr4uw098yqk,tiktok,paid_social,Ramadan2024,web,Pakistan,,,currency,,,False
279,add_to_cart,06/20/2024 23:12,82.0,64e6b4074f65ee02e42d5a86b6f4dfa4,,yaf2y6xdf1wc,facebook,email,ramadan,Web,Pakistan,,,usd,,,False
280,page_view,2024-04-24 21:42:14,75.0,3826dc4161699b92f8c07e822fc8abbd,,sidvhemtuo4s,,,welcome,ios,,,,USD,,,False
281,pv,2024/02/20 04:54,14.0,87aa3f7fcbe4c6ef4706ec76681d3304,,kss2g8d2c0sh,Facebook,cpc,WELCOME,web,Sweden,,,aed,,,False
282,PAGEVIEW,01/30/2024 06:33,,,,jc1xbkd0elfn,(direct),CPC,welcome,web,Pakistan,,,US$,,,False
283,PAGEVIEW,01/09/2024 06:45,,,0499439140,xfb31z87jd9b,unknown,organic,SPRING_SALE,android,PK,,,aed,,,False
284,pv,02/17/2024 10:24,445.0,,9547822057,umqk6zv1u05y,,Email,WELCOME,iOS,,,,currency,,,False
285,PageView,2024/04/24 04:50,128.0,0a890f426d0d90463a97e9820fedbc9f,,4gl0yyj8ym1g,Email,,ramadan,Web,AE,,,USD,,,False
286,pv,2024-02-12 23:50:11,152.0,,,,newsletter,paid_social,brand,iOS,uae,,,usd,,,False
287,pageview,2024-03-09T07:31:08Z,398.0,,,ow2gg8zi26bm,facebook,paid_social,welcome,Web,,,,US$,,,False
288,PageView,2024-06-07T20:14:44Z,195.0,e636407d36551519f1f078ff3c0c30b7,,5rbu3rwaa9am,google,cpc,ramadan,Web,,,,د.إ,,,False
289,SignUp,2024-06-19T06:36:00Z,438.0,5f73ebff83675fdaebeed47545175494,5329013686,aali214rc20d,unknown,,,Web,SE,,,,,,False
290,pv,13/06/2024 13:15,219.0,8bf27e1d797b5f23302a378db0f85928,,r3w1tinov40k,TikTok,,SPRING_SALE,ANDROID,Sweden,,,د.إ,,,False
291,add-to-cart,04/10/2024 04:11,129.0,,,wlovbeh1jy12,tiktok,Paid Social,,ios,uae,,,د.إ,,,False
292,add-to-cart,2024-04-27T11:24:02Z,366.0,3c66844cbb7711afc5d4792b46613dc1,,1rx10078qfp0,unknown,organic,welcome,ANDROID,Sweden,,,د.إ,,,False
293,signup,,128.0,0a890f426d0d90463a97e9820fedbc9f,,cylshozvql2l,unknown,cpc,brand,ios,,,,AED,,,False
294,page_view,2024/02/14 19:56,21.0,,,56jtnjmpscvk,email,Paid Social,,ANDROID,SE,,,US$,,,False
295,register,23/02/2024 20:41,50.0,,,o1hmiw9jdz6o,email,(none),SPRING_SALE,web,Pakistan,,,,,,False
296,pageview,2024-02-16 08:15:10,388.0,0d307c5089206006abdba5bca3c743cb,8890718545,y8vzoae7iegh,Google,Email,,android,UAE,,,د.إ,,,False
297,page_view,2024-01-28 05:08:50,440.0,d4f4320f4690ff72f97574dc76e03442,8308856998,jep9y8ex3jxn,Google,,brand,iOS,SE,,,د.إ,,,True
298,PageView,26/02/2024 11:23,,,6081762348,4nexdj6syo8c,facebook,cpc,BRAND,android,AE,,,aed,,,False
299,page_view,2024-04-07,221.0,299bf79ed906fe822ce02ae4338eaa89,,8oi2vwk8imhb,fb,referral,welcome,android,PK,,,US$,,,False
300,add-to-cart,2024-02-08,18.0,a0c870e51b45b62774ff5bd2967dee52,,5ywmc9g9ez3i,google,paid_social,,web,,,,,,,False
301,add_to_cart,2024-06-08 05:35:40,72.0,1d1f77e20286a46e5bb108732ad10023,2605976593,d16jq38mq4dd,facebook,paid_social,,Web,,,,aed,,,False
302,PAGEVIEW,2024-02-20T07:11:40Z,1.0,9448367daee78a17c6b17efe5e911232,2912821382,uq3m2w2u5s2y,TikTok,,,web,Sweden,,,USD,,,False
303,ATC,17/02/2024 22:13,328.0,c9586b6a56bd0085abc57476624326e4,7214058370,606yg2s7qb9u,Facebook,Email,brand,Web,SE,,,د.إ,,,False
304,create_account,2024/06/16 11:05,434.0,3079cc6a41b460cdb5232f73e7d2c053,5722436678,mo133vt2h42x,tiktok,(none),,web,Pakistan,,,usd,,,False
305,sign_up,2024-04-28,,0d307c5089206006abdba5bca3c743cb,,eq7dvsjrcyg8,google,organic,ramadan,iOS,UAE,,,,,,False
306,pv,2024-05-27T06:44:27Z,,,,fwlxbghspblo,,referral,welcome,web,PK,,,AED,,,False
307,BeginCheckout,05/21/2024 22:22,254.0,22a30d6cca570a1ed351f82d6b7c319e,,rq28nj3w29pz,unknown,,ramadan,ANDROID,SE,,,د.إ,,,False
308,pv,05/12/2024 07:51,372.0,,,23obfyn9qd60,newsletter,,Ramadan2024,android,Sweden,,,usd,,,False
309,pv,13/06/2024 04:50,247.0,8da7933b2a68ad9b6445e8125eaf4d64,,aerbvusgt7w9,tiktok,Paid Social,,Web,SE,,,usd,,,False
310,ATC,19/01/2024 05:34,,ad0912d29e80327aa50f85a523cb134f,,149uqkxvlz7z,Email,,SPRING_SALE,iOS,AE,,,USD,,,False
311,ATC,2024-01-13T08:31:33Z,,3079cc6a41b460cdb5232f73e7d2c053,,r60jslyels7h,Facebook,Email,SPRING_SALE,web,AE,,,AED,,,False
312,PageView,2024-02-07T15:14:15Z,278.0,aea509db02011ebe1b04bd90d8cf8fc8,,x1mlon8f956n,fb,email,brand,iOS,uae,,,USD,,,False
313,PageView,2024-03-23T19:59:50Z,13.0,1181ab6cc6d49d9bf47c1fc7baf8e631,,0ilu0lixfbpv,newsletter,(none),brand,ANDROID,Sweden,,,currency,,,False
314,signup,2024-03-17T04:25:36Z,172.0,a9ed0f844cab1bd1732ec6829f3d95d0,,0utjyns55z0k,,(none),Ramadan2024,ANDROID,Sweden,,,,,,False
315,PAGEVIEW,2024-01-28,196.0,a22a1fc37e2976f2a8aaad8822fc4315,,kngftmtj7ogg,newsletter,Paid Social,brand,web,PK,,,,,,False
316,add_to_cart,2024-04-17,220.0,,,d8hh23njiv36,TikTok,referral,,android,,,,currency,,,False
317,add-to-cart,22/02/2024 09:06,,327b09e9aad942bc77a025a722fa8775,,8paudf36eld5,(direct),organic,WELCOME,iOS,Sweden,,,AED,,,False
318,page_view,2024-04-02T10:06:02Z,49.0,0670d8280ea51e1c91e3684c05717cf9,,jogj8t6qhq9w,tiktok,paid_social,BRAND,ios,,,,د.إ,,,False
319,start_checkout,05/18/2024 00:31,149.0,,8280190821,rlv23nzir8p4,newsletter,organic,BRAND,ios,SE,,,AED,,,False
320,add_to_cart,20/03/2024 23:50,419.0,c1a86496ef38f79be4f814e92e8302ee,,r0i9g0ogcm3m,google,(none),,web,Pakistan,,,aed,,,False
321,AddToCart,2024-03-08T10:09:07Z,196.0,a22a1fc37e2976f2a8aaad8822fc4315,2420325616,60ouwzo6ac94,(direct),CPC,spring_sale,ANDROID,UAE,,,,,,False
322,page_view,05/15/2024 01:33,120.0,f81b72a53854d3c003d2f897d5987bc6,,cp86grp0ffgt,newsletter,,ramadan,web,AE,,,د.إ,,,False
323,addtocart,2024/01/26 17:04,,587d6b3276a0b7a0478beeeb551164cd,,c2wxbya6neab,tiktok,,welcome,ANDROID,PK,,,USD,,,False
324,ATC,07/05/2024 08:18,138.0,07c0422be79e245a4fbc20b432da229a,,idrgptl5qnxa,Facebook,referral,brand,Web,PK,,,AED,,,False
325,PageView,03/11/2024 22:23,291.0,,,e0yw254va2b8,newsletter,Email,Ramadan2024,ios,,,,د.إ,,,False
326,register,2024-03-01T11:40:27Z,,05050fe30da8f90a9395dd1afa35dad0,,0udxu8d24fuh,(direct),cpc,Ramadan2024,ANDROID,,,,د.إ,,,False
327,purchase,01/27/2024 07:30,168.0,,,qio3eybfm30c,,Paid Social,ramadan,Web,UAE,ORD-10851,73.69,,success,false,False
328,order_complete,14/05/2024 22:55,259.0,,9422806243,6a2kl66gff08,Facebook,Email,BRAND,ANDROID,,ORD-37845,aed 111.65,aed,completed,no,False
329,add_to_cart,2024-02-18 05:55:06,380.0,84f5cfd06a4c7d93e40a0ef5a7b4025a,,evgd5g0cpox1,,(none),brand,ios,SE,,,usd,,,False
330,page_view,05/01/2024 11:45,,a3e629c13f0c2f4129823405aaadc27a,,uv91h7fkhciy,unknown,email,WELCOME,iOS,AE,,,AED,,,False
331,PAGEVIEW,2024-06-02T17:27:49Z,24.0,c70cecfb2999dd497d5211286a6ff39b,,9tbqf6jl8yrz,(direct),Paid Social,welcome,web,SE,,,US$,,,False
332,PAGEVIEW,2024-05-07,38.0,d9836f02ea05e5305796bf2b0c2cee91,9312124929,0nejlie7xyht,tiktok,CPC,brand,iOS,Pakistan,,,usd,,,False
333,page_view,2024-02-29,318.0,334ce732419b482287fb949032f317d8,,v7phj29nbn3m,tiktok,cpc,brand,Web,Sweden,,,currency,,,False
334,pageview,2024-05-29T15:36:34Z,190.0,e930c0f241d130758e1c807b5181c65b,2645305927,7nt1cumwxj67,(direct),Email,Ramadan2024,ANDROID,uae,,,USD,,,False
335,add-to-cart,2024-04-01T17:28:05Z,202.0,09f8fca6174a33c00348a5ddf2a27a7c,,47noihtvwuv2,google,Paid Social,Ramadan2024,Web,,,,,,,False
336,PageView,2024-04-26 00:04:26,240.0,1152ae40d1ffd73d6def9647738f0497,,ay014joa6w36,TikTok,cpc,SPRING_SALE,android,AE,,,usd,,,False
337,register,2024-03-24T01:05:38Z,257.0,ba0f1e186aa405a0726dbe5ad82a3c85,,g71rutcnlo85,(direct),CPC,,Web,,,,US$,,,False
338,PAGEVIEW,20/06/2024 20:33,10.0,f058bbd0c2295e6644e5c489ef305dca,,965epo5oyk4t,fb,paid_social,WELCOME,Web,Pakistan,,,usd,,,False
339,PAGEVIEW,2024/02/19 00:47,160.0,6acdd7bd8bed62c388877938f1fca94d,,8khbwd4qvahy,email,email,brand,iOS,Pakistan,,,usd,,,False
340,chargeback,2024-02-21,133.0,2715e7d3f3e2e5dfa1a1742d7adbfcc7,1828919938,9mil7zdolje4,TikTok,referral,BRAND,ANDROID,UAE,ORD-81667,USD -58.99,USD,refunded,partial,False
341,pageview,14/04/2024 02:07,,f65a05901081ff2714f0fbc239e81b8f,,4bpcxs9eksov,google,paid_social,WELCOME,iOS,uae,,,US$,,,False
342,pv,2024-06-03T14:04:18Z,258.0,71b22edc96cb7ee6ced96c12c292b61a,9731994039,szu4p3phygay,google,CPC,spring_sale,ios,AE,,,AED,,,False
